OBJECTID,FIPS_NR,COUNTY_NM,PARCEL_ID_NR,ORIG_PARCEL_ID,SITUS_ADDRESS,SUB_ADDRESS,SITUS_CITY_NM,SITUS_ZIP_NR,LANDUSE_CD,VALUE_LAND,VALUE_BLDG,DATA_LINK,FILE_DATE,GlobalID,Shape__Area,Shape__Length
3133798,75,Whitman,075-100400052090000,100400052090000,908 S MILL ST,,,,11.0,5000.0,155935.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907567&parcelNumber=100400052090000&typeID=1,5/29/2024 12:00:00 AM,64ea079d-a47a-496c-b621-96daf8bba289,5049.97631835938,301.00410482737
3133800,75,Whitman,075-101500002120000,101500002120000,"820 E SOUTHVIEW AVE, COLFAX",,,,11.0,20000.0,147290.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908605&parcelNumber=101500002120000&typeID=1,5/29/2024 12:00:00 AM,843218e9-62d7-44f0-84c7-e3bcc3c2e611,7450.14794921875,364.100167495373
3133801,75,Whitman,075-100400066040003,100400066040003,909 S EAST ST COLFAX,,,,11.0,2500.0,65010.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907678&parcelNumber=100400066040003&typeID=1,5/29/2024 12:00:00 AM,2adb9ac7-1431-4df3-9195-fc430395984e,6015.86755371094,498.100473546484
3133805,75,Whitman,075-100400051090002,100400051090002,908 S EAST ST COLFAX,,,,11.0,4970.0,29810.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907557&parcelNumber=100400051090002&typeID=1,5/29/2024 12:00:00 AM,df18cca2-319d-4741-b6ad-0d41400935af,4992.92407226563,298.612491110678
3133807,75,Whitman,075-200004516222149,200004516222149,"162 L WEST RD, PALOUSE 99161",,,,83.0,96200.0,122593.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=936797&parcelNumber=200004516222149&typeID=1,5/29/2024 12:00:00 AM,c84ebffe-29b0-4361-94a4-bac16f1befa1,3031845.32092285,11684.5395019545
3133811,75,Whitman,075-200004516222190,200004516222190,12431 SR 27,,,,11.0,31320.0,119408.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=936798&parcelNumber=200004516222190&typeID=1,5/29/2024 12:00:00 AM,674845dc-2ec0-4ba1-8fdb-9e1aa3377221,385455.797363281,3259.50542240053
3133813,75,Whitman,075-101100002050000,101100002050000,912 S MEADOW ST COLFAX,,,,11.0,2500.0,112923.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908065&parcelNumber=101100002050000&typeID=1,5/29/2024 12:00:00 AM,ffcb9992-1194-44e4-a006-4e27109f849a,5399.74426269531,315.999846852086
3133815,75,Whitman,075-100400051060000,100400051060000,907 S MILL ST,,,,17.0,66900.0,472300.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907554&parcelNumber=100400051060000&typeID=1,5/29/2024 12:00:00 AM,242b9172-d4ad-4138-92b6-19866fb16d4d,18175.8236083984,567.117219232121
3133821,75,Whitman,075-100400053100000,100400053100000,"908 S MAIN ST, COLFAX 99111",,,,11.0,5000.0,195360.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907577&parcelNumber=100400053100000&typeID=1,5/29/2024 12:00:00 AM,fe1df0e3-66b5-4f09-bfd3-beda62448cd5,4999.21044921875,299.968780556895
3133822,75,Whitman,075-101500002580000,101500002580000,823 E VALLEYVIEW ST,,,,11.0,16800.0,150150.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908647&parcelNumber=101500002580000&typeID=1,5/29/2024 12:00:00 AM,5337e0e6-9aa4-42b0-94b0-04781c47f6ad,9254.78930664063,385.497285864266
3133823,75,Whitman,075-100400052100001,100400052100001,906 S MILL ST,,,,11.0,4140.0,64020.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907568&parcelNumber=100400052100001&typeID=1,5/29/2024 12:00:00 AM,76ccb833-18bb-40d4-bfa0-ce659f217278,4350.00988769531,299.005070469792
3133824,75,Whitman,075-200004016182000,200004016182000,,,,,83.0,97960.0,17930.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=924761&parcelNumber=200004016182000&typeID=1,5/29/2024 12:00:00 AM,fd22b3d6-e123-4b2c-835b-955179c7ae7e,7288562.21569824,10803.244047414
3133825,75,Whitman,075-100400051100003,100400051100003,906 S EAST ST COLFAX,,,,11.0,15300.0,142560.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907558&parcelNumber=100400051100003&typeID=1,5/29/2024 12:00:00 AM,a784152c-0c26-4d56-888a-4a628ea72ac7,4949.02685546875,303.712282681396
3133829,75,Whitman,075-100400052030001,100400052030001,905 S MAIN ST,,,,11.0,5300.0,102960.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907561&parcelNumber=100400052030001&typeID=1,5/29/2024 12:00:00 AM,89873ade-f863-4f5f-9d7d-462cc3c60e62,5150.00646972656,308.000407658136
3133831,75,Whitman,075-101500002110002,101500002110002,"818 E SOUTHVIEW AVE, COLFAX",,,,11.0,17000.0,240460.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908604&parcelNumber=101500002110002&typeID=1,5/29/2024 12:00:00 AM,70619fe7-49f0-4aa2-96fa-45af9d3f9898,10078.73828125,408.032030129114
3133833,75,Whitman,075-101509900020001,101509900020001,906 E VALLEYVIEW ST,,,,11.0,20000.0,216920.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908668&parcelNumber=101509900020001&typeID=1,5/29/2024 12:00:00 AM,c6a6c11b-e6ff-420a-960d-b5ea5013057d,78620.443359375,1325.26800684854
3133836,75,Whitman,075-100950003140000,100950003140000,811 S ALMOTA RD,,,,11.0,2500.0,94507.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907983&parcelNumber=100950003140000&typeID=1,5/29/2024 12:00:00 AM,a6a1ddbf-14f6-45f9-92e0-eba26f75e2b7,5845.00268554688,337.4326102854
3133837,75,Whitman,075-100950003050000,100950003050000,"910 S MIDDLE, COLFAX 99111",,,,12.0,2500.0,206477.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907976&parcelNumber=100950003050000&typeID=1,5/29/2024 12:00:00 AM,3e9bf01b-af09-4adc-a9f4-b87f94e31b04,6237.51867675781,333.416920282831
3133839,75,Whitman,075-101100002040000,101100002040000,910 S MEADOW ST COLFAX,,,,11.0,2500.0,117760.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908064&parcelNumber=101100002040000&typeID=1,5/29/2024 12:00:00 AM,a0e66eba-a95a-4851-b21e-84457557466b,5399.73681640625,315.999534898151
3133840,75,Whitman,075-802100000000035,802100000000035,806 S HILLCREST ST,,,,11.0,13800.0,89332.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940557&parcelNumber=802100000000035&typeID=1,5/29/2024 12:00:00 AM,e5de3dc4-e16d-43dc-a17a-5aa08cac78ed,147.33837890625,48.6401725281453
3133841,75,Whitman,075-802050000000329,802050000000329,510 E JAMES ST COLFAX,,,,11.0,4700.0,126375.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940515&parcelNumber=802050000000329&typeID=1,5/29/2024 12:00:00 AM,a0812a75-4a44-4f10-ab01-f46e7b23be28,7531.27661132813,352.201928591517
3133842,75,Whitman,075-101100001050000,101100001050000,909 S MEADOW ST COLFAX,,,,11.0,2500.0,80026.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908057&parcelNumber=101100001050000&typeID=1,5/29/2024 12:00:00 AM,52c71cd6-a312-43f8-a9a7-01dea93f0a41,5700.71166992188,328.037706560173
3133843,75,Whitman,075-101500002660000,101500002660000,"825 E SOUTHVIEW, COLFAX",,,,11.0,40000.0,296558.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=945404&parcelNumber=101500002660000&typeID=1,5/29/2024 12:00:00 AM,ee68a7cb-8f3d-4cda-b478-04548b3f0c0b,8336.76440429688,389.114037172896
3133844,75,Whitman,075-200004516221900,200004516221900,,,,,83.0,0.0,84390.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=936796&parcelNumber=200004516221900&typeID=1,5/29/2024 12:00:00 AM,5d042a08-4c96-451d-9660-a49231608555,5334208.82364798,14296.1109204019
3133845,75,Whitman,075-100400066020004,100400066020004,905 S EAST ST COLFAX,,,,11.0,7500.0,84480.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=944905&parcelNumber=100400066020004&typeID=1,5/29/2024 12:00:00 AM,73fbf4d1-2f8f-45e3-8e3f-28fd9093e51e,6258.86376953125,382.041356852359
3133846,75,Whitman,075-200004416173901,200004416173901,2152 CHICKEN RANCH RD 99111,,,,11.0,15120.0,73411.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=933337&parcelNumber=200004416173901&typeID=1,5/29/2024 12:00:00 AM,57fdbf96-2fa0-4309-a7d6-61527f5e2cef,43112.4080810547,847.28477870711
3133849,75,Whitman,075-100400052110000,100400052110000,904 S MILL ST,,,,11.0,5100.0,223310.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907569&parcelNumber=100400052110000&typeID=1,5/29/2024 12:00:00 AM,09afe9e8-7fc8-4174-8938-dd74800628f8,5600.01000976563,360.000273887866
3133851,75,Whitman,075-100400051110000,100400051110000,208 E JAMES ST COLFAX,,,,11.0,4140.0,138270.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907559&parcelNumber=100400051110000&typeID=1,5/29/2024 12:00:00 AM,d33bbc67-1df7-4e41-81dd-382f0ded50c5,5000.00854492188,299.999997016942
3133853,75,Whitman,075-101500002560000,101500002560000,821 E VALLEYVIEW ST,,,,11.0,11200.0,159940.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908645&parcelNumber=101500002560000&typeID=1,5/29/2024 12:00:00 AM,09407f69-aa78-4f80-aa9e-3e76645a5b62,6599.72631835938,339.789304399905
3133854,75,Whitman,075-100400066020001,100400066020001,310 E JAMES ST COLFAX,,,,11.0,2500.0,165526.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907671&parcelNumber=100400066020001&typeID=1,5/29/2024 12:00:00 AM,e397c20b-fc3d-419a-aaa1-522c7f6cb138,2499.98303222656,199.999322481645
3133857,75,Whitman,075-101500002100001,101500002100001,816 E SOUTHVIEW ST,,,,11.0,20000.0,146630.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908602&parcelNumber=101500002100001&typeID=1,5/29/2024 12:00:00 AM,700b81b3-8c4e-4a91-9978-ab9a2dc75597,9839.86645507813,404.005429192035
3133861,75,Whitman,075-802100000000033,802100000000033,802 S HILLCREST ST,,,,11.0,11900.0,132707.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940555&parcelNumber=802100000000033&typeID=1,5/29/2024 12:00:00 AM,3040ad7f-8c0a-496c-8991-e16cf9ddeaf3,144.202026367188,48.0918615185281
3133862,75,Whitman,075-101100002030000,101100002030000,908 S MEADOW ST COLFAX,,,,11.0,5000.0,148850.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908063&parcelNumber=101100002030000&typeID=1,5/29/2024 12:00:00 AM,1f1fd1f6-f8f7-4cec-adf6-f854d8d0ff8e,5399.72839355469,315.999563647158
3133863,75,Whitman,075-802050000000341,802050000000341,412 E JAMES ST COLFAX,,,,11.0,3700.0,87887.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940520&parcelNumber=802050000000341&typeID=1,5/29/2024 12:00:00 AM,a10224fb-c818-4596-91c2-dc0cbf683123,11299.2651367188,435.812504221522
3133864,75,Whitman,075-802100000000038,802100000000038,"810 S HILLCREST, COLFAX 99111",,,,11.0,12500.0,161296.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=943514&parcelNumber=802100000000038&typeID=1,5/29/2024 12:00:00 AM,b78124bc-013b-4c5b-ba43-5722e00355d0,786.47900390625,112.697150765049
3133866,75,Whitman,075-802100000000032,802100000000032,804 S HILLCREST ST,,,,11.0,12400.0,210562.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940554&parcelNumber=802100000000032&typeID=1,5/29/2024 12:00:00 AM,b7772f12-86b8-4148-8211-fc8a02b3d9a0,53.9302978515625,29.3990792602104
3133868,75,Whitman,075-200004116161371,200004116161371,2431 REPP RD 99125,,,,83.0,6000.0,20460.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=926351&parcelNumber=200004116161371&typeID=1,5/29/2024 12:00:00 AM,a9f4ac13-fc98-4998-a652-4992a2b66d9b,904029.005004883,4774.73278377161
3133869,75,Whitman,075-100400054040001,100400054040001,"906 S LAKE ST, COLFAX",,,,11.0,22400.0,203610.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=943273&parcelNumber=100400054040001&typeID=1,5/29/2024 12:00:00 AM,e28363ef-08ed-4d75-99e0-08153a8cfa83,22103.7062988281,598.077308012354
3133870,75,Whitman,075-100400053010000,100400053010000,903 S LAKE ST COLFAX,,,,11.0,5000.0,153560.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907571&parcelNumber=100400053010000&typeID=1,5/29/2024 12:00:00 AM,4df1880f-0347-44ae-91c6-ae31174cd4fc,5000.00854492188,300.000326801659
3133871,75,Whitman,075-100400053120000,100400053120000,"902 S MAIN ST, COLFAX 99111",,,,11.0,3700.0,88000.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907579&parcelNumber=100400053120000&typeID=1,5/29/2024 12:00:00 AM,dc4335d9-e616-4a53-a882-0fa908901987,4999.97583007813,299.999340866988
3133872,75,Whitman,075-100400052010000,100400052010000,"901 S MAIN ST, COLFAX 99111",,,,11.0,10000.0,110880.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=944871&parcelNumber=100400052010000&typeID=1,5/29/2024 12:00:00 AM,2716512b-fe10-4074-9a2e-43596135efcf,4999.99230957031,300.000000407753
3133873,75,Whitman,075-802050000000277,802050000000277,410 E JAMES ST COLFAX,,,,11.0,1400.0,57721.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940495&parcelNumber=802050000000277&typeID=1,5/29/2024 12:00:00 AM,6827df00-2c10-4195-8fc8-79beacad9df6,11219.5721435547,444.134697848259
3133876,75,Whitman,075-100400051010000,100400051010000,"202 E JAMES ST, COLFAX",,,,11.0,6200.0,154000.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907553&parcelNumber=100400051010000&typeID=1,5/29/2024 12:00:00 AM,1122988c-9d46-4bf3-b13a-60215174d118,5000.00866699219,300.000326786835
3133878,75,Whitman,075-100400066010003,100400066010003,903 S EAST ST COLFAX,,,,11.0,7200.0,118800.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=944904&parcelNumber=100400066010003&typeID=1,5/29/2024 12:00:00 AM,df2acd44-473b-4568-9f3c-bf015f3f055b,7450.29614257813,398.012331102767
3133879,75,Whitman,075-100400066010004,100400066010004,308 E JAMES ST COLFAX,,,,11.0,5500.0,111540.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=944902&parcelNumber=100400066010004&typeID=1,5/29/2024 12:00:00 AM,9115403e-23c8-4fce-97f0-784fc9df4857,2500.04052734375,200.001617337521
3133881,75,Whitman,075-100850005040000,100850005040000,721 W SCENICVIEW DR COLFAX,,,,11.0,13900.0,118011.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=943876&parcelNumber=100850005040000&typeID=1,5/29/2024 12:00:00 AM,34bf507e-6bd1-40ef-a3d2-9756adbdd299,12029.4354248047,461.899675042977
3133882,75,Whitman,075-100400066010002,100400066010002,312 E JAMES ST COLFAX,,,,11.0,3700.0,67870.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907670&parcelNumber=100400066010002&typeID=1,5/29/2024 12:00:00 AM,54f0bef6-e444-446d-89ba-7234a81853af,2500.00769042969,200.00030500749
3133883,75,Whitman,075-101500002080000,101500002080000,814 E SOUTHVIEW ST,,,,11.0,15100.0,205930.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908601&parcelNumber=101500002080000&typeID=1,5/29/2024 12:00:00 AM,63c95be9-fa15-4fa7-851a-84edb97bece7,7439.94812011719,364.007008873517
3133884,75,Whitman,075-100400069000001,100400069000001,316 E JAMES ST COLFAX,,,,11.0,9900.0,215003.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907692&parcelNumber=100400069000001&typeID=1,5/29/2024 12:00:00 AM,abd8847f-1cc4-41be-a79e-253b7bc93e8f,20736.5928955078,634.640241276222
3133885,75,Whitman,075-802050000000374,802050000000374,318 E JAMES ST COLFAX,,,,11.0,5000.0,66320.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940532&parcelNumber=802050000000374&typeID=1,5/29/2024 12:00:00 AM,a7adbec6-860b-44e0-a78e-18f29e4279ab,10163.0054931641,466.44313546932
3133886,75,Whitman,075-802050000000386,802050000000386,322 E JAMES ST COLFAX,,,,11.0,3700.0,170797.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940536&parcelNumber=802050000000386&typeID=1,5/29/2024 12:00:00 AM,df42cee3-9e96-4cfb-8f18-71cf160f4adb,9146.0263671875,454.540823113095
3133888,75,Whitman,075-802050000000250,802050000000250,324 E JAMES ST COLFAX,,,,11.0,6200.0,116967.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940486&parcelNumber=802050000000250&typeID=1,5/29/2024 12:00:00 AM,18e43a3e-7f9f-4dbb-9473-d244e350bb38,15071.8956298828,508.398409628714
3133890,75,Whitman,075-802050000000256,802050000000256,402 E JAMES ST COLFAX,,,,11.0,3700.0,98595.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940488&parcelNumber=802050000000256&typeID=1,5/29/2024 12:00:00 AM,426b8f3e-86e9-4052-b239-4a358e1ac680,9599.97790527344,439.999338095648
3133891,75,Whitman,075-802050000000268,802050000000268,404 E JAMES ST COLFAX,,,,11.0,3700.0,9680.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940492&parcelNumber=802050000000268&typeID=1,5/29/2024 12:00:00 AM,a90289d2-0900-412e-a184-2985c14f574a,10889.9172363281,445.197919733943
3133892,75,Whitman,075-802050000000265,802050000000265,406 E JAMES ST COLFAX,,,,11.0,3700.0,144830.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940491&parcelNumber=802050000000265&typeID=1,5/29/2024 12:00:00 AM,0afd673e-b3fd-4035-b29a-ce892e262382,10887.3000488281,445.163622794039
3133893,75,Whitman,075-802050000000274,802050000000274,408 E JAMES ST COLFAX,,,,11.0,3700.0,155930.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940494&parcelNumber=802050000000274&typeID=1,5/29/2024 12:00:00 AM,38329944-d1ae-4b99-8a5a-3555fdd4df56,11328.54296875,452.810354555689
3133894,75,Whitman,075-100850005010000,100850005010000,"713 S SCENICVIEW DR, COLFAX",,,,11.0,11200.0,179664.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907952&parcelNumber=100850005010000&typeID=1,5/29/2024 12:00:00 AM,8346271a-3eae-41f2-9d4e-3ac7b0f99ec6,6332.09423828125,318.299143225212
3133895,75,Whitman,075-101500002680000,101500002680000,821 E SOUTHVIEW ST,,,,11.0,40000.0,200676.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908658&parcelNumber=101500002680000&typeID=1,5/29/2024 12:00:00 AM,305ec5a9-4aea-4d92-8688-f270ad270592,9218.59521484375,411.751677010922
3133896,75,Whitman,075-101500002250000,101500002250000,"832 E VALLEYVIEW, COLFAX 99111",,,,11.0,11200.0,296800.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908619&parcelNumber=101500002250000&typeID=1,5/29/2024 12:00:00 AM,c4a59418-c217-432d-9a7f-48cc1796f4d2,25294.6080322266,692.554510297468
3133897,75,Whitman,075-100950003070000,100950003070000,906 S MIDDLE ST COLFAX,,,,11.0,2500.0,61094.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907978&parcelNumber=100950003070000&typeID=1,5/29/2024 12:00:00 AM,fb5cf705-438c-41d2-b726-218739332806,5499.60913085938,319.999681289725
3133899,75,Whitman,075-101500002550000,101500002550000,819 E VALLEYVIEW ST,,,,11.0,40000.0,207422.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908644&parcelNumber=101500002550000&typeID=1,5/29/2024 12:00:00 AM,00bccd37-f7b8-4470-883f-03963257d25f,14422.84765625,482.254924192676
3133902,75,Whitman,075-101100001030000,101100001030000,905 S MEADOW ST COLFAX,,,,11.0,3700.0,65542.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908055&parcelNumber=101100001030000&typeID=1,5/29/2024 12:00:00 AM,f38f837b-67bd-49aa-a05c-61b9057db235,5701.40588378906,328.066295393286
3133905,75,Whitman,075-101500002690000,101500002690000,819 E SOUTHVIEW ST,,,,11.0,11200.0,108900.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908659&parcelNumber=101500002690000&typeID=1,5/29/2024 12:00:00 AM,436e1bb1-e5d9-4394-87de-54e6192bfec9,8913.64599609375,408.847280115177
3133908,75,Whitman,075-802100000000034,802100000000034,800 S HILLCREST ST,,,,11.0,11800.0,149432.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=940556&parcelNumber=802100000000034&typeID=1,5/29/2024 12:00:00 AM,0dd6747f-a1a8-4873-beb3-6010250153ee,63.9093017578125,32.2781441265466
3133910,75,Whitman,075-100950003080000,100950003080000,904 S MIDDLE ST COLFAX,,,,11.0,2700.0,80352.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907979&parcelNumber=100950003080000&typeID=1,5/29/2024 12:00:00 AM,18e044d9-6695-4054-b0a0-cba55982361b,5499.69641113281,320.001614588742
3133912,75,Whitman,075-101500002700000,101500002700000,817 E SOUTHVIEW ST,,,,11.0,11200.0,115720.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908660&parcelNumber=101500002700000&typeID=1,5/29/2024 12:00:00 AM,7271a964-8adc-4361-970c-0cc039f8e5e9,8863.7734375,407.437191997982
3133913,75,Whitman,075-101100001020000,101100001020000,903 S MEADOW ST COLFAX,,,,11.0,3700.0,46635.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908054&parcelNumber=101100001020000&typeID=1,5/29/2024 12:00:00 AM,9aeda0fd-d03c-4654-bc14-717b5b414d81,5701.72094726563,328.079746510869
3133914,75,Whitman,075-101500002270000,101500002270000,"830 E VALLEYVIEW, COLFAX",,,,11.0,22400.0,226234.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=943315&parcelNumber=101500002270000&typeID=1,5/29/2024 12:00:00 AM,e99c78af-b080-4375-9a18-be86767f3f12,27414.0504150391,696.605046833021
3133916,75,Whitman,075-100850004030001,100850004030001,"717 S SCENICVIEW DR, COLFAX",,,,11.0,25000.0,251276.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907946&parcelNumber=100850004030001&typeID=1,5/29/2024 12:00:00 AM,304d6001-7c48-4d12-98a7-9d98f8acc372,10466.1572399437,425.724059687484
3133917,75,Whitman,075-100400047060000,100400047060000,812 S LAKE ST COLFAX,,,,11.0,3700.0,140091.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907516&parcelNumber=100400047060000&typeID=1,5/29/2024 12:00:00 AM,dff0033a-5756-4d0a-a11a-ecfc925edd05,7040.07788085938,381.648925819995
3133918,75,Whitman,075-100400049050000,100400049050000,809 S MAIN ST,,,,11.0,6200.0,114510.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907532&parcelNumber=100400049050000&typeID=1,5/29/2024 12:00:00 AM,55dbc161-4e24-4348-944a-8e6d9b31c933,5000.04138183594,300.001639099742
3133919,75,Whitman,075-100400049060000,100400049060000,810 S MILL ST,,,,11.0,6200.0,283526.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907533&parcelNumber=100400049060000&typeID=1,5/29/2024 12:00:00 AM,2d153d8f-9285-40e2-9561-9346d092dba5,4999.96740722656,299.999011136538
3133920,75,Whitman,075-100400050050000,100400050050000,809 S MILL ST,,,,11.0,6200.0,111210.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907543&parcelNumber=100400050050000&typeID=1,5/29/2024 12:00:00 AM,31de67f3-6df3-4b8d-9b50-96dc69321811,5000.00024414063,299.999997101021
3133923,75,Whitman,075-101500002530000,101500002530000,817 E VALLEYVIEW ST,,,,11.0,22400.0,232320.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908643&parcelNumber=101500002530000&typeID=1,5/29/2024 12:00:00 AM,6b719895-b7c3-4199-8123-75267b5b3408,14252.9291992188,478.781410538244
3133963,75,Whitman,075-101500002710000,101500002710000,815 E SOUTHVIEW ST,,,,11.0,11200.0,108900.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908661&parcelNumber=101500002710000&typeID=1,5/29/2024 12:00:00 AM,fa35fc08-8636-49ba-8c34-ed0a90d089d1,8683.20825195313,401.99280955326
3133964,75,Whitman,075-100950003090000,100950003090000,902 S MIDDLE ST COLFAX,,,,11.0,2500.0,77999.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=907980&parcelNumber=100950003090000&typeID=1,5/29/2024 12:00:00 AM,f2579975-fb39-400d-9ad6-d8c88dd9b752,5499.5908203125,319.99934088131
3133965,75,Whitman,075-101500002280000,101500002280000,828 E VALLEYVIEW ST,,,,11.0,11200.0,176220.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908620&parcelNumber=101500002280000&typeID=1,5/29/2024 12:00:00 AM,81d9bda4-39f4-4bb6-9fa6-a8c3d0788b32,14077.2108154297,588.449789377123
3133966,75,Whitman,075-101100002010000,101100002010000,"904 S MEADOW ST, COLFAX 99111",,,,12.0,13700.0,258500.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908060&parcelNumber=101100002010000&typeID=1,5/29/2024 12:00:00 AM,5e897dd7-25b8-4b05-b830-e025f0d743a7,11015.4671630859,419.999720956068
3133967,75,Whitman,075-101500002060001,101500002060001,810 E SOUTHVIEW ST,,,,11.0,21100.0,174570.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908596&parcelNumber=101500002060001&typeID=1,5/29/2024 12:00:00 AM,013d5017-7385-4588-a38d-194929da8fcc,14276.9855957031,477.933417344834
3133968,75,Whitman,075-101100001010000,101100001010000,901 S MEADOW ST COLFAX,,,,11.0,7400.0,206852.0,http://terrascan.whitmancounty.net/Taxsifter/Assessor.aspx?keyId=908053&parcelNumber=101100001010000&typeID=1,5/29/2024 12:00:00 AM,413101f4-51e8-46f0-a90e-26453f38c721,5930.20678710938,332.09490558635
